Corp,Corp Name,School,School Name,"Performance Points
 (3-8)","Performance Weight
 (3-8)","Growth Points
 (4-8)","Growth Weight
 (4-8)","Performance Points
 (10)","Performance Weight
 (10)","Growth Points
 (10-12)","Growth Weight
 (10-12)","Mult. Measures Points
 (12)","Mult. Measures Weight
 (12)",Overall Points,Overall Grade
6705,South Putnam Community Schools,7071,South Putnam High School,,,,,39.6,0.2,92.1,0.2,100.7,0.6,86.8,B
6715,North Putnam Community Schools,7041,Bainbridge Elementary School,66.5,0.5,75.6,0.5,,,,,,,71.1,C
6715,North Putnam Community Schools,7045,Roachdale Elementary School,76.3,0.5,96.2,0.5,,,,,,,86.3,B
6715,North Putnam Community Schools,7049,North Putnam Middle School,64.9,0.5,105.6,0.5,,,,,,,85.3,B
6715,North Putnam Community Schools,7061,North Putnam Sr High School,,,,,52.6,0.2,132.8,0.2,100,0.6,97.1,A
6750,Cloverdale Community Schools,7077,Cloverdale High School,,,,,51.2,0.2,129.3,0.2,100.5,0.6,96.4,A
6750,Cloverdale Community Schools,7082,Cloverdale Elementary School,70.4,0.5,92.9,0.5,,,,,,,81.7,B
6750,Cloverdale Community Schools,7085,Cloverdale Middle School,60.2,0.5,109.4,0.5,,,,,,,84.8,B
6755,Greencastle Community School Corp,7089,Greencastle Senior High School,,,,,37.5,0.2,71.4,0.2,94.4,0.6,78.4,C
6755,Greencastle Community School Corp,7093,Greencastle Middle School,56.9,0.5,99.4,0.5,,,,,,,78.2,C
6755,Greencastle Community School Corp,7102,Tzouanakis Intermediate School,58.5,0.5,91.7,0.5,,,,,,,75.1,C
6755,Greencastle Community School Corp,7105,Martha J Ridpath Elementary School,58.5,0.5,91.7,0.5,,,,,,,75.1,C
6755,Greencastle Community School Corp,7107,Deer Meadow Primary School,58.5,0.5,91.7,0.5,,,,,,,75.1,C
6795,Union School Corporation,7117,Union Elementary School,40.9,0.5,71.6,0.5,,,,,,,56.3,F
6795,Union School Corporation,7119,Union Junior & High School,33.8,0.255,70.8,0.255,23.3,0.196,,,77.2,0.294,53.9,F
6805,Randolph Southern School Corp,7113,Randolph Southern Elementary Sch,68.2,0.5,112.4,0.5,,,,,,,90.3,A
6805,Randolph Southern School Corp,7121,Randolph Southern Jr-Sr High Sch,38,0.162,97.9,0.162,47.3,0.135,91.7,0.135,100,0.405,81.3,B
6820,Monroe Central School Corp,7151,Monroe Central Jr-Sr High School,79.3,0.156,118.5,0.156,57.4,0.138,70.6,0.138,100,0.413,89.8,B
6820,Monroe Central School Corp,7152,Monroe Central Elementary School,78.3,0.5,119.8,0.5,,,,,,,99.1,A
6825,Randolph Central School Corp,7125,Winchester Community High School,,,,,50.5,0.2,86.6,0.2,94.6,0.6,84.2,B
6825,Randolph Central School Corp,7129,Lee L Driver Middle School,59.5,0.5,88.6,0.5,,,,,,,74.1,C
6825,Randolph Central School Corp,7133,O R Baker Elementary School,62.2,0.5,103.7,0.5,,,,,,,83.0,B
6825,Randolph Central School Corp,7145,Willard Elementary School,62.2,0.5,103.7,0.5,,,,,,,83.0,B
6825,Randolph Central School Corp,7146,Deerfield Elementary School,71.3,0.5,114.9,0.5,,,,,,,93.1,A
6835,Randolph Eastern School Corp,7161,Union City Community Jr/Sr High ,35.7,0.163,65.5,0.163,39,0.135,88,0.135,100.9,0.405,74.5,C
6835,Randolph Eastern School Corp,7164,North Side Elementary School,64,0.5,92.7,0.5,,,,,,,78.4,C
6865,South Ripley Com Sch Corp,7174,South Ripley Junior High School,75.6,0.5,119,0.5,,,,,,,97.3,A
6865,South Ripley Com Sch Corp,7178,South Ripley Elementary School,78.3,0.5,115.4,0.5,,,,,,,96.9,A
6865,South Ripley Com Sch Corp,7182,South Ripley High School,,,,,47.9,0.2,79,0.2,100,0.6,85.4,B
6895,Batesville Community School Corp,7217,Batesville High School,,,,,69.4,0.2,118.1,0.2,100,0.6,97.5,A
6895,Batesville Community School Corp,7218,Batesville Primary School,70.6,0.5,102.1,0.5,,,,,,,86.4,B
6895,Batesville Community School Corp,7219,Batesville Middle School,78.7,0.5,123.3,0.5,,,,,,,101.0,A
6895,Batesville Community School Corp,7229,Batesville Intermediate School,70.6,0.5,102.1,0.5,,,,,,,86.4,B
6900,Jac-Cen-Del Community Sch Corp,7193,Jac-Cen-Del MS/HS,67.6,0.164,106.9,0.164,51.8,0.134,118.6,0.134,100,0.403,91.8,A
6900,Jac-Cen-Del Community Sch Corp,7203,Jac-Cen-Del Elementary School,70.9,0.5,90.7,0.5,,,,,,,80.8,B
6910,Milan Community Schools,7205,Milan High School,,,,,55.5,0.2,112.5,0.2,100,0.6,93.6,A
6910,Milan Community Schools,7207,Milan Middle School,55.5,0.5,114.8,0.5,,,,,,,85.2,B
6910,Milan Community Schools,7209,Milan Elementary School,58.1,0.5,116.6,0.5,,,,,,,87.4,B
6910,Milan Community Schools,7212,Milan Intermediate School,,,84.4,1,,,,,,,84.4,B
6995,Rush County Schools,7233,Milroy Elementary School,70.2,0.5,102.3,0.5,,,,,,,86.3,B
6995,Rush County Schools,7253,Arlington Elementary School,73.7,0.5,137.4,0.5,,,,,,,105.6,A
6995,Rush County Schools,7271,Rushville Elementary School East,71.3,0.5,119.2,0.5,,,,,,,95.3,A
6995,Rush County Schools,7272,Rushville Elementary School West,58.4,0.5,83.9,0.5,,,,,,,71.2,C
6995,Rush County Schools,7285,Rushville Consolidated High School,,,,,55.7,0.2,101.7,0.2,100.9,0.6,92.0,A
6995,Rush County Schools,7290,Benjamin Rush Middle School,54.6,0.5,87.4,0.5,,,,,,,71.0,C
7150,John Glenn School Corporation,5916,Harold C Urey Middle School,61.6,0.5,101.1,0.5,,,,,,,81.4,B
7150,John Glenn School Corporation,7453,John Glenn High School,,,,,67.6,0.2,140,0.2,100,0.6,101.5,A
7150,John Glenn School Corporation,7456,North Liberty School,75.7,0.5,121.2,0.5,,,,,,,98.5,A
7150,John Glenn School Corporation,7457,Walkerton Elementary School,68.3,0.5,111.8,0.5,,,,,,,90.1,A
7175,Penn-Harris-Madison School Corp,7323,Walt Disney Elementary School,62.7,0.5,105.9,0.5,,,,,,,84.3,B
7175,Penn-Harris-Madison School Corp,7324,Prairie Vista Elementary School,90.4,0.5,118.1,0.5,,,,,,,104.3,A
7175,Penn-Harris-Madison School Corp,7329,Mary Frank Harris Elementary Sch,85.7,0.5,88.8,0.5,,,,,,,87.3,B
7175,Penn-Harris-Madison School Corp,7334,Schmucker Middle School,68.1,0.5,92.2,0.5,,,,,,,80.2,B
7175,Penn-Harris-Madison School Corp,7336,Virgil I Grissom Middle School,64.5,0.5,91.1,0.5,,,,,,,77.8,C
7175,Penn-Harris-Madison School Corp,7341,Madison Elementary School,77.8,0.5,92.3,0.5,,,,,,,85.1,B
7175,Penn-Harris-Madison School Corp,7353,Penn High School,,,,,67.6,0.2,104.7,0.2,100.2,0.6,94.6,A
7175,Penn-Harris-Madison School Corp,7361,Elm Road Elementary School,70.1,0.5,98.6,0.5,,,,,,,84.4,B
7175,Penn-Harris-Madison School Corp,7365,Elsie Rogers Elementary School,70.4,0.5,113.2,0.5,,,,,,,91.8,A
7175,Penn-Harris-Madison School Corp,7372,Discovery Middle School,86.9,0.5,107.5,0.5,,,,,,,97.2,A
7175,Penn-Harris-Madison School Corp,7377,Moran Elementary School,75,0.5,118.6,0.5,,,,,,,96.8,A
7175,Penn-Harris-Madison School Corp,7379,Bittersweet Elementary School,73.3,0.5,102.2,0.5,,,,,,,87.8,B
7175,Penn-Harris-Madison School Corp,7383,Horizon Elementary School,86,0.5,115.3,0.5,,,,,,,100.7,A
7175,Penn-Harris-Madison School Corp,7386,Meadow's Edge Elementary School,74.5,0.5,78,0.5,,,,,,,76.3,C
7175,Penn-Harris-Madison School Corp,7390,Northpoint Elementary School,93.6,0.5,113.4,0.5,,,,,,,103.5,A
7200,School City of Mishawaka,7459,Fred J Hums Elementary School,58.4,0.5,92.6,0.5,,,,,,,75.5,C
7200,School City of Mishawaka,7461,Mishawaka High School,,,,,37.9,0.2,91.1,0.2,101.2,0.6,86.5,B
7200,School City of Mishawaka,7465,John J Young Middle School,48.2,0.5,95.3,0.5,,,,,,,71.8,C
7200,School City of Mishawaka,7469,Battell Elementary School,53.4,0.5,95.7,0.5,,,,,,,74.6,C
7200,School City of Mishawaka,7473,Beiger Elementary School,48.7,0.5,90.6,0.5,,,,,,,69.7,D
7200,School City of Mishawaka,7478,Liberty Elementary School,56.5,0.5,96.8,0.5,,,,,,,76.7,C
7200,School City of Mishawaka,7481,Emmons Elementary School,37.9,0.5,89.3,0.5,,,,,,,63.6,D
7200,School City of Mishawaka,7485,Lasalle Elementary School,28.2,0.5,94,0.5,,,,,,,61.1,D
7200,School City of Mishawaka,7499,Twin Branch Elementary School,64.7,0.5,89.3,0.5,,,,,,,77.0,C
7205,South Bend Community School Corp,7313,Hay Primary Center,34.5,0.5,97.8,0.5,,,,,,,66.2,D
7205,South Bend Community School Corp,7321,Greene Intermediate Center,22.8,0.5,79,0.5,,,,,,,50.9,F
7205,South Bend Community School Corp,7417,Warren Primary Center,35.8,0.5,86.9,0.5,,,,,,,61.4,D
7205,South Bend Community School Corp,7421,Clay High School,,,,,24.1,0.2,89.6,0.2,93.4,0.6,78.8,C
7205,South Bend Community School Corp,7425,Clay Intermediate Center,31.5,0.5,100,0.5,,,,,,,65.8,D
7205,South Bend Community School Corp,7435,Darden Primary Center,,,,,,,,,,,,Appeal Pending
7205,South Bend Community School Corp,7441,Swanson Primary Center,34.6,0.5,77.3,0.5,,,,,,,56.0,F
7205,South Bend Community School Corp,7505,Adams High School,,,,,43.7,0.2,105.9,0.2,100.6,0.6,90.3,A
7205,South Bend Community School Corp,7510,Jackson Intermediate Center,31.1,0.5,91.5,0.5,,,,,,,61.3,D
7205,South Bend Community School Corp,7512,LaSalle Intermediate Academy,71.7,0.5,94,0.5,,,,,,,82.9,B
7205,South Bend Community School Corp,7513,Riley High School,,,,,31.1,0.2,88.8,0.2,94.2,0.6,80.5,B
7205,South Bend Community School Corp,7517,Washington High School,,,,,10.6,0.2,89.2,0.2,92.2,0.6,75.3,C
7205,South Bend Community School Corp,7521,Brown Intermediate Center,11.4,0.5,81.4,0.5,,,,,,,46.4,F
7205,South Bend Community School Corp,7533,Coquillard Traditional School ,10.2,0.5,56.7,0.5,,,,,,,33.5,F
7205,South Bend Community School Corp,7534,Rise Up Academy at Eggleston,,,,,,,,,71.2,1,71.2,C
7205,South Bend Community School Corp,7537,Edison Intermediate Center,21.6,0.5,91.7,0.5,,,,,,,56.7,F
7205,South Bend Community School Corp,7545,Harrison Primary Center,22.6,0.5,99.5,0.5,,,,,,,61.1,D
7205,South Bend Community School Corp,7546,Hamilton Traditional School,55.4,0.5,81.6,0.5,,,,,,,68.5,D
7205,South Bend Community School Corp,7549,Jefferson Intermediate Center,42.3,0.5,108.3,0.5,,,,,,,75.3,C
7205,South Bend Community School Corp,7555,Kennedy Primary Academy,66.6,0.5,100.3,0.5,,,,,,,83.5,B
7205,South Bend Community School Corp,7559,Dickinson Fine Arts Academy,28.9,0.5,98.5,0.5,,,,,,,63.7,D
7205,South Bend Community School Corp,7561,Lincoln Primary Center,31.8,0.5,106.9,0.5,,,,,,,69.4,D
7205,South Bend Community School Corp,7569,McKinley Primary Center,32.2,0.5,96.9,0.5,,,,,,,64.6,D
7205,South Bend Community School Corp,7573,Madison S.T.E.A.M. Academy ,35.7,0.5,116.5,0.5,,,,,,,76.1,C
7205,South Bend Community School Corp,7577,Marquette Montessori Academy,27.8,1,,,,,,,,,27.8,F
7205,South Bend Community School Corp,7581,Marshall Intermediate Center,23.8,0.5,88.7,0.5,,,,,,,56.3,F
7205,South Bend Community School Corp,7585,Monroe Primary Center,21.4,0.5,117.3,0.5,,,,,,,69.4,D
7205,South Bend Community School Corp,7588,Wilson Primary Center,30.9,0.5,72.1,0.5,,,,,,,51.5,F
7205,South Bend Community School Corp,7593,Muessel Primary Center,14.7,0.5,64.3,0.5,,,,,,,39.5,F
7205,South Bend Community School Corp,7597,Navarre Intermediate Center,,,,,,,,,,,,Appeal Pending
7205,South Bend Community School Corp,7601,Nuner Primary Center,46.6,0.5,98.5,0.5,,,,,,,72.6,C
7205,South Bend Community School Corp,7613,Perley Fine Arts Academy,39.3,0.5,83.9,0.5,,,,,,,61.6,D
7205,South Bend Community School Corp,7621,Tarkington Traditional Center,68.1,0.5,119.8,0.5,,,,,,,94.0,A
7215,Union-North United School Corp,7399,LaVille Jr-Sr High School,58.8,0.175,101.8,0.175,56.4,0.13,115.2,0.13,91.6,0.39,86.1,B
7215,Union-North United School Corp,7400,LaVille Elementary School,62.4,0.5,107,0.5,,,,,,,84.7,B
7230,Scott County School District 1,7629,Austin High School,,,,,27.9,0.2,89.4,0.2,100.6,0.6,83.8,B
7230,Scott County School District 1,7630,Austin Elementary School,54.9,0.5,101.5,0.5,,,,,,,78.2,C
7230,Scott County School District 1,7631,Austin Middle School,54.3,0.5,88.3,0.5,,,,,,,71.3,C
7255,Scott County School District 2,7633,Johnson Elementary School,68.2,0.5,123,0.5,,,,,,,95.6,A
7255,Scott County School District 2,7637,Lexington Elementary School,68.5,0.5,94,0.5,,,,,,,81.3,B
7255,Scott County School District 2,7641,Scottsburg Senior High School,,,,,37.9,0.2,83.3,0.2,93.1,0.6,80.1,B
7255,Scott County School District 2,7645,Scottsburg Middle School,60.5,0.5,97.8,0.5,,,,,,,79.2,C
7255,Scott County School District 2,7649,Scottsburg Elem School,63.7,0.5,104.8,0.5,,,,,,,84.3,B
7255,Scott County School District 2,7653,Vienna-Finley Elementary School,68.9,0.5,92.3,0.5,,,,,,,80.6,B
7285,Shelby Eastern Schools,7661,Morristown Jr-Sr High School,68.9,0.218,102.6,0.218,36.2,0.113,95.4,0.113,101.5,0.338,86.6,B
7285,Shelby Eastern Schools,7663,Morristown Elementary School,67.6,0.5,107,0.5,,,,,,,87.3,B
7285,Shelby Eastern Schools,7665,Waldron Jr-Sr High School,48.3,0.207,69.8,0.207,39.7,0.117,92.5,0.117,101.2,0.352,75.5,C
7285,Shelby Eastern Schools,7667,Waldron Elementary School,74.3,0.5,83.7,0.5,,,,,,,79.0,C
7350,Northwestern Con School Corp,7689,Triton Central High School,,,,,60.5,0.2,89.3,0.2,100,0.6,90.0,A
7350,Northwestern Con School Corp,7691,Triton Central Elementary School,66,0.5,110.2,0.5,,,,,,,88.1,B
7350,Northwestern Con School Corp,7697,Triton Central Middle School,66.3,0.5,96.1,0.5,,,,,,,81.2,B
7360,Southwestern Con Sch Shelby Co,7701,Southwestern High School,74.7,0.145,91.8,0.145,50,0.142,93.1,0.142,100,0.426,87.1,B
7360,Southwestern Con Sch Shelby Co,7703,Southwestern Elementary School,69.3,0.5,78.9,0.5,,,,,,,74.1,C
7365,Shelbyville Central Schools,7717,Shelbyville Sr High School,,,,,52.8,0.2,87.4,0.2,100,0.6,88.0,B
7365,Shelbyville Central Schools,7721,Shelbyville Middle School,66.1,0.5,96.2,0.5,,,,,,,81.2,B
7365,Shelbyville Central Schools,7725,Coulston Elementary School,60.9,0.5,116,0.5,,,,,,,88.5,B
7365,Shelbyville Central Schools,7729,Thomas A Hendricks Elementary Sch,61.7,0.5,89.2,0.5,,,,,,,75.5,C
7365,Shelbyville Central Schools,7733,William F Loper Elementary School,80.1,0.5,111.5,0.5,,,,,,,95.8,A
7385,North Spencer County Sch Corp,7751,Chrisney Elementary School,86.9,0.5,109.4,0.5,,,,,,,98.2,A
7385,North Spencer County Sch Corp,7753,David Turnham Education Center,80.1,0.5,112.4,0.5,,,,,,,96.3,A
7385,North Spencer County Sch Corp,7755,Nancy Hanks Elementary School,81.7,0.5,111.7,0.5,,,,,,,96.7,A
7385,North Spencer County Sch Corp,7759,Heritage Hills High School,,,,,68.7,0.2,116.8,0.2,100,0.6,97.1,A
7385,North Spencer County Sch Corp,7761,Heritage Hills Middle School,75.8,0.5,112.6,0.5,,,,,,,94.2,A
7385,North Spencer County Sch Corp,7767,Lincoln Trail Elementary School,90.4,0.5,107.9,0.5,,,,,,,99.2,A
7445,South Spencer County Sch Corp,7789,Luce Elementary School,76.8,0.5,85.8,0.5,,,,,,,81.3,B
7445,South Spencer County Sch Corp,7795,South Spencer High School,,,,,45.9,0.2,96.4,0.2,94.2,0.6,85.0,B
7445,South Spencer County Sch Corp,7797,South Spencer Middle School,66.5,0.5,114.4,0.5,,,,,,,90.5,A
7445,South Spencer County Sch Corp,7803,Rockport-Ohio Elementary School,66,0.5,97.7,0.5,,,,,,,81.9,B
7495,Oregon-Davis School Corp,7818,Oregon-Davis Elementary School,64.8,0.5,116.9,0.5,,,,,,,90.9,A
7495,Oregon-Davis School Corp,7831,Oregon-Davis Jr-Sr High School,30.2,0.152,48.3,0.152,47.1,0.139,91.8,0.139,92.7,0.418,70.0,C
7515,North Judson-San Pierre Sch Corp,7849,N Judson-San Pierre Jr Sr High Sch,57.2,0.153,87.4,0.153,36,0.139,96.8,0.139,100.6,0.416,82.4,B
7515,North Judson-San Pierre Sch Corp,7851,North Judson-San Pierre Elem Sch,51.9,0.5,91.4,0.5,,,,,,,71.7,C
7525,Knox Community School Corp,7833,Knox Community High School,,,,,48.8,0.2,133.6,0.2,101.1,0.6,97.1,A
7525,Knox Community School Corp,7837,Knox Community Middle School,48.3,0.5,80.6,0.5,,,,,,,64.5,D
7525,Knox Community School Corp,7845,Knox Community Elementary School,61.7,0.5,100.5,0.5,,,,,,,81.1,B
7605,Fremont Community Schools,7877,Fremont High School,,,,,63.8,0.2,135.1,0.2,94,0.6,96.2,A
7605,Fremont Community Schools,7881,Fremont Elementary School,66.6,0.5,99.1,0.5,,,,,,,82.9,B
7605,Fremont Community Schools,7884,Fremont Middle School,69.4,0.5,120.4,0.5,,,,,,,94.9,A
7610,Hamilton Community Schools,7885,Hamilton Community High School,45.9,0.156,73.3,0.156,39.6,0.138,129.3,0.138,95.8,0.413,81.5,B
7610,Hamilton Community Schools,7889,Hamilton Community Elementary Sch,52.5,0.5,94.9,0.5,,,,,,,73.7,C
7615,M S D Steuben County,7893,Angola High School,,,,,50.2,0.2,101.1,0.2,95,0.6,87.3,B
7615,M S D Steuben County,7895,Angola Middle School,60,0.5,96.2,0.5,,,,,,,78.1,C
7615,M S D Steuben County,7897,Carlin Park Elementary School,50,0.5,109.6,0.5,,,,,,,79.8,C
7615,M S D Steuben County,7899,Ryan Park Elementary School,60.6,0.5,82.5,0.5,,,,,,,71.6,C
7615,M S D Steuben County,7901,Hendry Park Elementary School,57,0.5,95.8,0.5,,,,,,,76.4,C
7615,M S D Steuben County,7905,Pleasant Lake Elementary School,59.5,0.5,94.8,0.5,,,,,,,77.2,C
7645,Northeast School Corp,7911,Northeast Middle School,45.5,0.5,85.4,0.5,,,,,,,65.5,D
7645,Northeast School Corp,7917,North Central High School,,,,,41.8,0.2,129.8,0.2,93.1,0.6,90.2,A
7645,Northeast School Corp,7921,Northeast North Elementary School,71.9,0.5,102.9,0.5,,,,,,,87.4,B
7645,Northeast School Corp,7941,Northeast East Elementary School,77.9,0.5,102.9,0.5,,,,,,,90.4,A
7715,Southwest School Corp,7953,Carlisle Elementary School,72.7,0.5,113.3,0.5,,,,,,,93.0,A
7715,Southwest School Corp,7954,Carlisle Middle School,,,123.1,1,,,,,,,123.1,A
7715,Southwest School Corp,7957,Sullivan High School,,,,,53.8,0.2,97.4,0.2,93.3,0.6,86.2,B
7715,Southwest School Corp,7961,Sullivan Middle School,68.8,0.5,85.4,0.5,,,,,,,77.1,C
7715,Southwest School Corp,7965,Sullivan Elementary School,67.1,0.5,93,0.5,,,,,,,80.1,B
7775,Switzerland County School Corp,7985,Jefferson-Craig Elementary School,62.4,0.5,95,0.5,,,,,,,78.7,C
7775,Switzerland County School Corp,7987,Switzerland Co Middle School,45.8,0.5,83.6,0.5,,,,,,,64.7,D
7775,Switzerland County School Corp,7993,Switzerland Co Senior High School,,,,,36.7,0.2,77.8,0.2,100,0.6,82.9,B
7775,Switzerland County School Corp,7994,Switzerland Co Elementary School,52.3,0.5,86,0.5,,,,,,,69.2,D
7855,Lafayette School Corporation,8015,Oakland High School,,,,,,,,,,,,Appeal Pending
7855,Lafayette School Corporation,8069,Jefferson High School,,,,,37.6,0.2,105.8,0.2,94.3,0.6,85.3,B
7855,Lafayette School Corporation,8073,Lafayette Sunnyside Intermediate,55.7,0.5,80.7,0.5,,,,,,,68.2,D
7855,Lafayette School Corporation,8077,Lafayette Tecumseh Jr High School,45.1,0.5,85.7,0.5,,,,,,,65.4,D
7855,Lafayette School Corporation,8089,Edgelea Elementary School,77.6,0.5,103,0.5,,,,,,,90.3,A
7855,Lafayette School Corporation,8091,Glen Acres Elementary School,78.9,0.5,128.1,0.5,,,,,,,103.5,A
7855,Lafayette School Corporation,8103,Miami Elementary School,61.7,0.5,90.2,0.5,,,,,,,76.0,C
7855,Lafayette School Corporation,8104,Thomas Miller Elementary School,56.6,0.5,85.2,0.5,,,,,,,70.9,C
7855,Lafayette School Corporation,8105,Murdock Elementary School,85.9,0.5,125.8,0.5,,,,,,,105.9,A
7855,Lafayette School Corporation,8108,Oakland Elementary School,,,108.5,1,,,,,,,108.5,A
7855,Lafayette School Corporation,8117,Vinton Elementary School,63.3,0.5,91.7,0.5,,,,,,,77.5,C
7855,Lafayette School Corporation,8119,Amelia Earhart Elementary School,63.6,0.5,88.7,0.5,,,,,,,76.2,C
7865,Tippecanoe School Corp,8003,McCutcheon High School,,,,,45.8,0.2,90.1,0.2,100.7,0.6,87.6,B
7865,Tippecanoe School Corp,8005,Mayflower Mill Elementary School,58,0.5,117.4,0.5,,,,,,,87.7,B
7865,Tippecanoe School Corp,8006,Wyandotte Elementary,78.5,0.5,107.7,0.5,,,,,,,93.1,A
7865,Tippecanoe School Corp,8007,Hershey Elementary School,75.5,0.5,87.9,0.5,,,,,,,81.7,B
7865,Tippecanoe School Corp,8009,Mintonye Elementary School,72.7,0.5,85.3,0.5,,,,,,,79.0,C
7865,Tippecanoe School Corp,8017,Dayton Elementary School,66.1,0.5,98.3,0.5,,,,,,,82.2,B
7865,Tippecanoe School Corp,8019,Burnett Creek Elementary School,76.2,0.5,101.7,0.5,,,,,,,89.0,B
7865,Tippecanoe School Corp,8021,Wea Ridge Elementary School,51.8,0.5,88.1,0.5,,,,,,,70.0,C
7865,Tippecanoe School Corp,8024,Battle Ground Elementary School,73,0.5,105.8,0.5,,,,,,,89.4,B
7865,Tippecanoe School Corp,8025,Battle Ground Middle School,58.8,0.5,73.1,0.5,,,,,,,66.0,D
7865,Tippecanoe School Corp,8026,Wainwright Middle School,46.3,0.5,75.1,0.5,,,,,,,60.7,D
7865,Tippecanoe School Corp,8029,William Henry Harrison High School,,,,,53.8,0.2,96.8,0.2,101,0.6,90.7,A
7865,Tippecanoe School Corp,8033,East Tipp Middle School,67.9,0.5,98.2,0.5,,,,,,,83.1,B
7865,Tippecanoe School Corp,8035,James Cole Elementary School,68.7,0.5,106.5,0.5,,,,,,,87.6,B
7865,Tippecanoe School Corp,8041,Klondike Middle School,67.3,0.5,97.3,0.5,,,,,,,82.3,B
7865,Tippecanoe School Corp,8042,Klondike Elementary School,68,0.5,92,0.5,,,,,,,80.0,B
7865,Tippecanoe School Corp,8045,Southwestern Middle School,55.3,0.5,98.2,0.5,,,,,,,76.8,C
7865,Tippecanoe School Corp,8049,Wea Ridge Middle School,59.8,0.5,110,0.5,,,,,,,84.9,B
7865,Tippecanoe School Corp,8111,Woodland Elementary School,54.4,0.5,96.9,0.5,,,,,,,75.7,C
7875,West Lafayette Com School Corp,8129,West Lafayette Jr/Sr High School,80.6,0.165,84.1,0.165,78.1,0.134,110.9,0.134,100,0.402,92.7,A
7875,West Lafayette Com School Corp,8135,Happy Hollow Elementary,84.9,0.5,112.7,0.5,,,,,,,98.8,A
7875,West Lafayette Com School Corp,8138,Cumberland Elementary School,87.3,0.5,112.7,0.5,,,,,,,100.0,A
7935,Tri-Central Community Schools,8154,Tri Central Elementary,61.7,0.5,81.2,0.5,,,,,,,71.5,C
7935,Tri-Central Community Schools,8155,Tri Central Middle-High School,45.6,0.192,73,0.192,27.8,0.123,116.9,0.123,100,0.37,77.6,C
7945,Tipton Community School Corp,8163,Tipton Elementary School,70.1,0.5,95.2,0.5,,,,,,,82.7,B
7945,Tipton Community School Corp,8167,Tipton Middle School,60.8,0.5,87.9,0.5,,,,,,,74.4,C
7945,Tipton Community School Corp,8177,Tipton High School,,,,,38.3,0.2,86.3,0.2,100,0.6,84.9,B
